Ticket_Key,Summary,Status,Assignee,Urgency,Priority,JIRA_URL,TriQ_Score,Quality_Issues,Client_CID,Issue_Category,Action_Required,Refined_Category
TRI-1940,CID 1763 Cannot email bi...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1940,7.5,HIGH URGENCY LACKS DETAIL,1763.0,Other,RESOLVED,Communication
TRI-1939,Meter export file change...,Closed,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1939,6.5,HIGH URGENCY LACKS DETAIL,,Integration,RESOLVED,Integration
TRI-1938,CID 1793 IVR Code needed...,Resolved,,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1938,5.5,UNASSIGNED,1793.0,Other,ASSIGN TO SPECIALIST,Uncategorized
TRI-1937,CID 1783 - City of Onami...,Resolved,katilyn.wiggins@munibill@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1937,7.5,Standard quality,1783.0,Other,RESOLVED,Uncategorized
TRI-1936,CID 738 - Client unable ...,Resolved,guppy.sivakumar@munibill@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1936,7.5,Standard quality,738.0,Other,RESOLVED,Uncategorized
TRI-1935,CID: 213 Login Issue,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1935,8.5,Standard quality,213.0,Customer Portal,USE AS TEMPLATE,Customer Portal
TRI-1934,CID 1634 - St Helena Wat...,Resolved,guppy.sivakumar@munibill@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1934,7.5,Standard quality,1634.0,Other,RESOLVED,Uncategorized
TRI-1932,CID 41 Northwest Water -...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1932,7.5,HIGH URGENCY LACKS DETAIL,41.0,Other,RESOLVED,Uncategorized
TRI-1931,CID- 1779 - Royal Gorge ...,Resolved,stephanie.williams@munib@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1931,7.5,HIGH URGENCY LACKS DETAIL,1779.0,Other,RESOLVED,Uncategorized
TRI-1929,South Pasadena - CID 108...,Resolved,stephanie.williams@munib@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1929,7.5,Standard quality,108.0,Other,RESOLVED,Uncategorized
TRI-1928,CID: 833 Billing Issue,Canceled,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1928,8.0,Standard quality,833.0,Billing System,USE AS TEMPLATE,Billing System
TRI-1927,CID: 423 - Master billi...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1927,8.5,HIGH URGENCY LACKS DETAIL,423.0,Billing System,USE AS TEMPLATE,Billing System
TRI-1926,Arcadia 1085 Unable to l...,Resolved,addie@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1926,6.5,HIGH URGENCY LACKS DETAIL,,Other,RESOLVED,Uncategorized
TRI-1924,CID: 1701 - System will ...,Resolved,katilyn.wiggins@munibill@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1924,8.5,Standard quality,1701.0,System Performance,USE AS TEMPLATE,System Performance
TRI-1923,CID 1783 - City of Onami...,Resolved,katilyn.wiggins@munibill@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1923,7.5,Standard quality,1783.0,Other,RESOLVED,Uncategorized
TRI-1922,CID- 1792- Rural Water D...,Resolved,julie.byrd@munibilling.c@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1922,7.5,Standard quality,1792.0,Other,RESOLVED,Uncategorized
TRI-1921,CID 1793 - New Auburn MN...,Resolved,katilyn.wiggins@munibill@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1921,7.5,Standard quality,1793.0,Other,RESOLVED,Request/Enhancement
TRI-1920,Munibilling Access for J...,Resolved,katilyn.wiggins@munibill@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1920,6.5,Standard quality,,Billing System,RESOLVED,Billing System
TRI-1919,AquaWaste - Raymond Farm...,Resolved,stephanie.williams@munib@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1919,6.5,Standard quality,,Other,RESOLVED,Uncategorized
TRI-1918,CID 97: Strasburg Boroug...,Canceled,,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1918,4.0,UNASSIGNED CRITICAL - SLA BREACH RISK; CRITICAL URGENCY LACKS DETAIL,97.0,Other,URGENT: ASSIGN IMMEDIATELY,Uncategorized
TRI-1917,CID 208: Cannot create b...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1917,8.5,HIGH URGENCY LACKS DETAIL,208.0,Other,USE AS TEMPLATE,Request/Enhancement
TRI-1916,CID 448: Cannot create b...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1916,8.5,HIGH URGENCY LACKS DETAIL,448.0,Other,USE AS TEMPLATE,Request/Enhancement
TRI-1915,CID: 151: Payment Issue,Resolved,jim.martineau@munibillin@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1915,8.5,Standard quality,151.0,Payment Processing,USE AS TEMPLATE,Payment Processing
TRI-1914,CID: 1770 - Error when w...,Resolved,julie.byrd@munibilling.c@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1914,8.5,Standard quality,1770.0,Other,USE AS TEMPLATE,System Issues
TRI-1913,CID 1519: El Paso WCID 4...,Resolved,katilyn.wiggins@munibill@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1913,8.5,Standard quality,1519.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1911,CID 1695 - IMP TRAINING ...,Resolved,,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1911,5.5,UNASSIGNED,1695.0,Other,ASSIGN TO SPECIALIST,Uncategorized
TRI-1910,CIDs 737 & 738 - Custome...,Resolved,drago.todorov@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1910,7.5,HIGH URGENCY LACKS DETAIL,,Other,RESOLVED,Uncategorized
TRI-1909,Enterprise / Riverwood -...,Canceled,,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1909,2.0,UNASSIGNED CRITICAL - SLA BREACH RISK; CRITICAL URGENCY LACKS DETAIL,,Other,URGENT: ASSIGN IMMEDIATELY,Uncategorized
TRI-1908,CID: 932 - Bill creation...,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1908,8.5,Standard quality,932.0,Billing System,USE AS TEMPLATE,Billing System
TRI-1907,CID 1695 - IMP TRAINING ...,Closed,katilyn.wiggins@munibill@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1907,7.5,Standard quality,1695.0,Other,RESOLVED,Uncategorized
TRI-1906,CID-1788 Two Accounts No...,Resolved,caiden.robinson@munibill@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1906,7.5,HIGH URGENCY LACKS DETAIL,1788.0,Other,RESOLVED,Account Management
TRI-1905,IVR Code for Star Mounta...,Resolved,johan.hultin@munibilling@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1905,6.5,Standard quality,,Other,RESOLVED,Uncategorized
TRI-1904,CID: 677: Late Charge Is...,Resolved,julie.byrd@munibilling.c@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1904,8.5,Standard quality,677.0,Billing System,USE AS TEMPLATE,Billing System
TRI-1903,CID 1788 IVR Code needed...,Resolved,johan.hultin@munibilling@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1903,7.5,Standard quality,1788.0,Other,RESOLVED,Uncategorized
TRI-1902,CID 262 - Divernon - Gas...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1902,7.5,HIGH URGENCY LACKS DETAIL,262.0,Other,RESOLVED,Uncategorized
TRI-1901,CID: 38 - Meter change a...,Resolved,julie.byrd@munibilling.c@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1901,8.5,HIGH URGENCY LACKS DETAIL,38.0,Meter Management,USE AS TEMPLATE,Meter Management
TRI-1900,CID: 208 - Zwolle Waterw...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1900,8.5,HIGH URGENCY LACKS DETAIL,208.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1899,Important Information fr...,Canceled,,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1899,4.0,UNASSIGNED,,Integration,ASSIGN TO SPECIALIST,Integration
TRI-1898,CID 23 - City of Farrell...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1898,7.5,HIGH URGENCY LACKS DETAIL,23.0,Other,RESOLVED,Uncategorized
TRI-1897,Customer Portal Access,Canceled,,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1897,2.0,UNASSIGNED CRITICAL - SLA BREACH RISK; CRITICAL URGENCY LACKS DETAIL,,Customer Portal,URGENT: ASSIGN IMMEDIATELY,Customer Portal
TRI-1896,CID 1720 - Failed Autopa...,Resolved,clyde.qasolli@munibillin@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1896,7.5,Standard quality,1720.0,Other,RESOLVED,Uncategorized
TRI-1895,Update account numbers f...,Closed,samuel.aubin@munibilling@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1895,6.5,CRITICAL URGENCY LACKS DETAIL,,Other,RESOLVED,Account Management
TRI-1894,CID 1783 - City of Onami...,Resolved,stephanie.williams@munib@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1894,7.5,Standard quality,1783.0,Other,RESOLVED,Uncategorized
TRI-1893,CID 1783 - City of Onami...,Resolved,clyde.qasolli@munibillin@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1893,7.5,Standard quality,1783.0,Other,RESOLVED,Uncategorized
TRI-1892,Meter ReRead Report vs. ...,Resolved,stephanie.williams@munib@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1892,6.5,Standard quality,,Meter Management,RESOLVED,Meter Management
TRI-1891,USER Access to Demo,Resolved,,High,Normal,https://jiramb.atlassian.net/browse/TRI-1891,2.5,UNASSIGNED HIGH URGENCY; VAGUE SUMMARY; HIGH URGENCY LACKS DETAIL,,Customer Portal,URGENT: ASSIGN SPECIALIST,Customer Portal
TRI-1890,City Of Gibbon Dummy Inv...,Resolved,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1890,6.5,HIGH URGENCY LACKS DETAIL,,Other,RESOLVED,Uncategorized
TRI-1889,Deeson Round Lake Dummy ...,Resolved,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1889,6.5,HIGH URGENCY LACKS DETAIL,,Other,RESOLVED,Uncategorized
TRI-1888,CID 1779: Royal Gorge: C...,Resolved,drago.todorov@munibillin@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1888,8.5,CRITICAL URGENCY LACKS DETAIL,1779.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1883,CID 1303 IVR Code needed,Resolved,,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1883,5.5,UNASSIGNED,1303.0,Other,ASSIGN TO SPECIALIST,Uncategorized
TRI-1882,CID:584: Cannot Print Ac...,Resolved,katilyn.wiggins@munibill@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1882,8.5,Standard quality,584.0,Other,USE AS TEMPLATE,Report Issues
TRI-1879,Please reassign correct ...,Resolved,stephanie.williams@munib@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1879,6.5,HIGH URGENCY LACKS DETAIL,,Other,RESOLVED,Uncategorized
TRI-1876,CID: 1120 - Reconcile pa...,Resolved,katilyn.wiggins@munibill@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1876,8.5,HIGH URGENCY LACKS DETAIL,1120.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1873,Impersonate Button No Lo...,Resolved,jim.martineau@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1873,6.5,HIGH URGENCY LACKS DETAIL,,Other,RESOLVED,Uncategorized
TRI-1871,CID 597 - Please delete ...,Resolved,julie.byrd@munibilling.c@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1871,7.5,HIGH URGENCY LACKS DETAIL,597.0,Other,RESOLVED,Uncategorized
TRI-1867,CID: 865 - Incorrect Use...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1867,8.5,HIGH URGENCY LACKS DETAIL,865.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1865,CID: 145 Customer Remote...,Closed,katilyn.wiggins@munibill@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1865,8.5,Standard quality,145.0,Other,USE AS TEMPLATE,Account Management
TRI-1863,Parkland CID 730 - Clien...,Resolved,,High,Normal,https://jiramb.atlassian.net/browse/TRI-1863,4.5,UNASSIGNED HIGH URGENCY; HIGH URGENCY LACKS DETAIL,730.0,Other,URGENT: ASSIGN SPECIALIST,Uncategorized
TRI-1862,1634 St Helena customer-...,Resolved,,High,Normal,https://jiramb.atlassian.net/browse/TRI-1862,3.5,UNASSIGNED HIGH URGENCY; HIGH URGENCY LACKS DETAIL,,Other,URGENT: ASSIGN SPECIALIST,Account Management
TRI-1861,CID 1518: Roamingwood: C...,Resolved,nathaniel@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1861,8.5,CRITICAL URGENCY LACKS DETAIL,1518.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1860,"Logan County, A&A Water,...",Resolved,julie.byrd@munibilling.c@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1860,6.5,HIGH URGENCY LACKS DETAIL,,Other,RESOLVED,Uncategorized
TRI-1859,PAYA IVR - CID 145 Payme...,Closed,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1859,7.5,HIGH URGENCY LACKS DETAIL,145.0,Payment Processing,RESOLVED,Payment Processing
TRI-1858,CID 1769: Durango West M...,Canceled,,High,Normal,https://jiramb.atlassian.net/browse/TRI-1858,5.0,UNASSIGNED HIGH URGENCY; HIGH URGENCY LACKS DETAIL,1769.0,Other,URGENT: ASSIGN SPECIALIST,Uncategorized
TRI-1857,CID: 203- Error when pos...,Closed,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1857,8.5,HIGH URGENCY LACKS DETAIL,203.0,Other,USE AS TEMPLATE,System Issues
TRI-1856,CID 1369: Cabinet Mounta...,Closed,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1856,8.5,Standard quality,1369.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1855,CID 1545: City of Dainge...,Resolved,bettina@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1855,8.5,CRITICAL URGENCY LACKS DETAIL,1545.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1854,CID 1518: Roamingwood: Q...,Closed,katilyn.wiggins@munibill@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1854,8.5,HIGH URGENCY LACKS DETAIL,1518.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1853,CID- 1779- Royal Gorge- ...,Closed,jim.martineau@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1853,7.5,HIGH URGENCY LACKS DETAIL,1779.0,Other,RESOLVED,Uncategorized
TRI-1852,CID 1805 - Custom Fields...,Closed,samuel.aubin@munibilling@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1852,7.5,Standard quality,1805.0,Other,RESOLVED,Uncategorized
TRI-1851,Fortress Post Bill Errors,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1851,6.5,Standard quality,,Billing System,RESOLVED,Billing System
TRI-1850,CID- 1779 -Royal Gorge W...,Resolved,clyde.qasolli@munibillin@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1850,7.5,CRITICAL URGENCY LACKS DETAIL,1779.0,Other,RESOLVED,Uncategorized
TRI-1849,CID 1545: City of Dainge...,Resolved,clyde.qasolli@munibillin@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1849,8.5,Standard quality,1545.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1842,No Healthy Upstream erro...,Resolved,nathaniel@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1842,6.5,CRITICAL URGENCY LACKS DETAIL,,Other,RESOLVED,Uncategorized
TRI-1841,PAYA IVR - CID 145 Name ...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1841,7.5,HIGH URGENCY LACKS DETAIL,145.0,Payment Processing,RESOLVED,Payment Processing
TRI-1840,DEMO - Unable to access ...,Resolved,,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1840,4.5,UNASSIGNED,,Other,ASSIGN TO SPECIALIST,Account Management
TRI-1839,CID 203: Database record...,Resolved,stephanie.williams@munib@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1839,8.5,Standard quality,203.0,Data Management,USE AS TEMPLATE,Data Management
TRI-1836,CID 1803 - Custom Fields...,Closed,samuel.aubin@munibilling@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1836,7.5,Standard quality,1803.0,Other,RESOLVED,Uncategorized
TRI-1835,Demo Access for Chris Mo...,Closed,caiden.robinson@munibill@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1835,6.5,Standard quality,,Other,RESOLVED,Account Management
TRI-1833,Logan County CID 1443: C...,Closed,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1833,8.5,Standard quality,1443.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1832,CID 1758 West Cocalico T...,Resolved,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1832,7.5,Standard quality,1758.0,Other,RESOLVED,Uncategorized
TRI-1831,CID: 1469-Autopay Button...,Resolved,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1831,8.5,Standard quality,1469.0,Autopay System,USE AS TEMPLATE,Autopay System
TRI-1830,CID 1793 - New Auburn MN...,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1830,7.5,Standard quality,1793.0,Other,RESOLVED,Request/Enhancement
TRI-1829,CID 1783 - City of Onam...,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1829,7.5,Standard quality,1783.0,Other,RESOLVED,Uncategorized
TRI-1828,CID 1780 - Millersville ...,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1828,7.5,Standard quality,1780.0,Other,RESOLVED,Uncategorized
TRI-1827,CID- 1799- Purgatory Met...,Resolved,katilyn.wiggins@munibill@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1827,7.5,Standard quality,1799.0,Other,RESOLVED,Uncategorized
TRI-1826,CID-1800 - Portage Area ...,Resolved,katilyn.wiggins@munibill@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1826,7.5,Standard quality,1800.0,Other,RESOLVED,Uncategorized
TRI-1825,CID- 1798 - North Boliva...,Resolved,katilyn.wiggins@munibill@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1825,7.5,Standard quality,1798.0,Other,RESOLVED,Uncategorized
TRI-1824,CID- 1792- Rural Water D...,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1824,7.5,Standard quality,1792.0,Other,RESOLVED,Uncategorized
TRI-1823,CID- 1796 -Deeson Round ...,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1823,7.5,Standard quality,1796.0,Other,RESOLVED,Uncategorized
TRI-1822,CID 17 Morton - Need Lat...,Resolved,katilyn.wiggins@munibill@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1822,7.5,HIGH URGENCY LACKS DETAIL,17.0,Other,RESOLVED,Uncategorized
TRI-1821,CID: 977- lockbox type f...,Resolved,clyde.qasolli@munibillin@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1821,8.5,Standard quality,977.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1820,CID 145 Cannot post bill...,Resolved,clyde.qasolli@munibillin@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1820,7.5,CRITICAL URGENCY LACKS DETAIL,145.0,Billing System,RESOLVED,Billing System
TRI-1818,CID 1136 - Rutland State...,Resolved,katilyn.wiggins@munibill@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1818,7.5,HIGH URGENCY LACKS DETAIL,1136.0,Other,RESOLVED,Uncategorized
TRI-1817,CID: 1120: Request to Te...,Resolved,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1817,8.5,Standard quality,1120.0,Other,USE AS TEMPLATE,Request/Enhancement
TRI-1816,CID 436 Gatlinburg - NAC...,Resolved,,High,Normal,https://jiramb.atlassian.net/browse/TRI-1816,4.5,UNASSIGNED HIGH URGENCY; HIGH URGENCY LACKS DETAIL,436.0,Other,URGENT: ASSIGN SPECIALIST,Uncategorized
TRI-1809,CID 715: Yadkin County -...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1809,8.5,HIGH URGENCY LACKS DETAIL,715.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1808,CID 215 Havasu POA - Dep...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1808,7.5,HIGH URGENCY LACKS DETAIL,215.0,Other,RESOLVED,Uncategorized
TRI-1807,CID 1600 Stinson Water: ...,Closed,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1807,8.5,Standard quality,1600.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1806,CID: 14- Correct Stateme...,Resolved,bettina@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1806,8.5,Standard quality,14.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1805,South Sunflower CID-1771...,Resolved,stephanie.williams@munib@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1805,7.5,CRITICAL URGENCY LACKS DETAIL,1771.0,Other,RESOLVED,Uncategorized
TRI-1804,CID: 151 - Missing payme...,Closed,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1804,8.5,Standard quality,151.0,Payment Processing,USE AS TEMPLATE,Payment Processing
TRI-1803,Fw: Import failed,Closed,,High,Normal,https://jiramb.atlassian.net/browse/TRI-1803,2.5,UNASSIGNED HIGH URGENCY; VAGUE SUMMARY; HIGH URGENCY LACKS DETAIL,,Integration,URGENT: ASSIGN SPECIALIST,Integration
TRI-1802,CID 215 Lot 388 is not s...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1802,7.5,HIGH URGENCY LACKS DETAIL,215.0,Other,RESOLVED,Uncategorized
TRI-1801,CID 1363 Warm Springs Cu...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1801,7.5,HIGH URGENCY LACKS DETAIL,1363.0,Other,RESOLVED,Uncategorized
TRI-1799,CLONE - CID 1085 Dropped...,Canceled,,High,Normal,https://jiramb.atlassian.net/browse/TRI-1799,4.0,UNASSIGNED HIGH URGENCY; HIGH URGENCY LACKS DETAIL,1085.0,Other,URGENT: ASSIGN SPECIALIST,Uncategorized
TRI-1798,Javana Coleman - New Use...,Resolved,bettina@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1798,6.5,Standard quality,,Other,RESOLVED,Request/Enhancement
TRI-1797,Global - Online Payment ...,Resolved,stephanie.williams@munib@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1797,6.5,HIGH URGENCY LACKS DETAIL,,Payment Processing,RESOLVED,Payment Processing
TRI-1795,Issue with [describe the...,Resolved,,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1795,4.5,UNASSIGNED,,Other,ASSIGN TO SPECIALIST,System Issues
TRI-1794,CID: 1483-Password Reset...,Resolved,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1794,8.5,Standard quality,1483.0,Customer Portal,USE AS TEMPLATE,Customer Portal
TRI-1793,CID: 215: Credit Card Pa...,Resolved,clyde.qasolli@munibillin@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1793,8.5,Standard quality,215.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1791,CID: 977- PSN file issue,Resolved,clyde.qasolli@munibillin@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1791,8.5,Standard quality,977.0,Other,USE AS TEMPLATE,Data Issues
TRI-1790,Autopay Checkbox Not Che...,Closed,samuel.aubin@munibilling@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1790,6.5,Standard quality,,Autopay System,RESOLVED,Autopay System
TRI-1789,1770 City of Ranier Remo...,Resolved,katilyn.wiggins@munibill@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1789,6.5,Standard quality,,Other,RESOLVED,Uncategorized
TRI-1788,CID 1770 City of Ranier ...,Resolved,nathaniel@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1788,7.5,Standard quality,1770.0,Other,RESOLVED,Uncategorized
TRI-1787,CID 145 Pittsburg County...,Resolved,clyde.qasolli@munibillin@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1787,7.5,Standard quality,145.0,Other,RESOLVED,Uncategorized
TRI-1786,Update Last Name for Adm...,Resolved,stephanie.williams@munib@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1786,6.5,Standard quality,,Other,RESOLVED,Data Issues
TRI-1783,AutoPay Did not Pull on ...,Canceled,nathaniel@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1783,6.0,CRITICAL URGENCY LACKS DETAIL,,Autopay System,STANDARD PROCESSING,Autopay System
TRI-1782,Card Testing Clean Up,Resolved,stephanie.williams@munib@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1782,6.5,Standard quality,,Other,RESOLVED,Uncategorized
TRI-1781,CID- 1776 - City of Bowd...,Resolved,bettina@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1781,7.5,CRITICAL URGENCY LACKS DETAIL,1776.0,Other,RESOLVED,Uncategorized
TRI-1780,CID 203 Sahuarita Post b...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1780,7.5,HIGH URGENCY LACKS DETAIL,203.0,Other,RESOLVED,Uncategorized
TRI-1779,Admin Credentials Not Wo...,Resolved,clyde.qasolli@munibillin@munibilling.com,Medium,Normal,https://jiramb.atlassian.net/browse/TRI-1779,6.5,Standard quality,,Other,RESOLVED,Account Management
